,Date,Albuquerque,Baltimore,Boston,Charlotte,Chicago,Dallas,Detroit,Las Vegas,Los Angeles,Miami,New Orleans,New York,Philadelphia,Phoenix,Portland,San Diego,San Francisco,San Juan,Seattle,St Louis,Tampa
5187,19750316,44.510000000000005,38.93,40.46,49.01,39.02,50.99,33.53,54.5,54.5,77.0,61.519999999999996,38.03,39.02,56.48,44.510000000000005,58.01,48.02,77.54,40.55,46.49,74.03
5188,19750317,43.97,45.5,41.0,50.0,40.010000000000005,51.98,37.49,49.01,54.05,76.00999999999999,59.99,44.06,45.05,55.94,48.47,56.48,50.0,77.45,42.980000000000004,43.43,76.00999999999999
5189,19750318,47.03,41.989999999999995,40.010000000000005,49.01,50.99,60.53,42.53,53.42,57.47,77.0,68.0,38.48,42.53,58.55,46.04,58.459999999999994,57.56,76.55,43.97,43.43,72.5
5190,19750319,51.08,50.45,43.97,52.97,47.93,60.980000000000004,47.48,60.980000000000004,59.0,74.48,58.459999999999994,47.03,50.0,62.51,41.989999999999995,60.53,50.99,77.54,42.44,51.44,66.92
5191,19750320,53.96,52.43,49.01,59.45,49.01,66.02,44.06,66.47,56.57,66.56,57.02,47.57,48.02,67.00999999999999,42.53,60.53,48.02,77.99000000000001,41.54,59.99,63.05
5192,19750321,55.49,50.0,41.989999999999995,62.51,55.49,69.53,38.03,59.99,56.03,67.55,61.97,46.49,46.94,68.0,42.44,59.0,47.48,77.54,41.989999999999995,67.00999999999999,61.519999999999996
5193,19750322,50.45,55.49,37.04,60.980000000000004,47.03,66.56,45.5,57.92,56.57,72.05,74.93,45.95,55.49,60.53,46.49,58.459999999999994,48.02,77.0,42.53,54.95,66.56
5194,19750323,38.48,49.46,44.96,61.07,46.04,69.98,38.48,53.51,58.459999999999994,74.48,75.02,50.99,49.46,60.53,42.980000000000004,58.459999999999994,52.52,77.45,41.0,60.980000000000004,72.5
5195,19750324,41.989999999999995,50.45,41.989999999999995,65.03,42.980000000000004,59.0,49.46,56.57,57.92,79.97,69.98,45.05,47.48,59.99,46.04,61.07,55.49,77.99000000000001,40.010000000000005,42.44,77.0
5196,19750325,52.52,54.05,46.04,57.56,27.5,57.47,32.0,56.48,57.56,81.5,63.5,50.45,54.95,65.48,44.06,58.55,52.97,79.52,41.45,27.5,73.49000000000001
5197,19750326,43.519999999999996,39.02,32.45,46.04,27.5,59.45,25.97,45.5,54.5,76.46,60.440000000000005,37.49,37.04,54.95,44.510000000000005,56.57,50.54,78.98,39.02,32.45,70.52
5198,19750327,33.53,35.06,24.53,47.48,32.45,66.47,26.509999999999998,41.0,54.05,77.54,71.50999999999999,33.08,33.53,48.47,40.010000000000005,54.5,51.53,78.98,38.57,40.010000000000005,71.96
5199,19750328,35.06,41.45,34.52,55.04,35.96,50.99,31.55,39.47,53.51,77.99000000000001,75.47,38.03,35.96,50.0,43.97,56.48,50.0,78.44,42.44,40.46,74.57
5200,19750329,31.46,50.0,38.03,59.540000000000006,30.56,38.03,34.97,44.06,52.97,77.99000000000001,66.56,40.55,47.48,50.99,48.02,57.02,50.99,77.0,49.55,32.99,77.54
5201,19750330,35.06,46.49,41.989999999999995,58.01,25.52,45.05,28.49,49.01,58.459999999999994,78.53,50.0,44.510000000000005,44.96,57.47,47.48,58.55,51.53,78.98,43.519999999999996,34.07,76.46
5202,19750331,44.510000000000005,42.53,35.96,46.49,41.0,52.52,35.51,54.95,53.96,79.52,51.53,39.02,39.47,60.08,42.53,55.49,51.44,79.43,41.45,48.02,73.49000000000001
5203,19750401,46.49,51.98,37.94,56.03,39.56,62.959999999999994,39.02,46.49,55.49,80.96,62.51,50.54,51.98,59.0,42.08,57.47,50.54,77.99000000000001,41.0,44.96,77.54
5204,19750402,38.03,53.96,40.010000000000005,58.459999999999994,30.47,50.99,32.99,44.42,58.55,77.99000000000001,70.43,41.989999999999995,50.99,55.04,43.43,60.980000000000004,50.0,77.99000000000001,40.55,39.47,79.07
5205,19750403,45.5,48.02,43.519999999999996,49.01,24.98,44.42,29.57,56.03,56.48,80.50999999999999,51.08,43.07,46.04,60.980000000000004,40.46,57.92,49.55,79.97,40.010000000000005,33.44,68.99000000000001
5206,19750404,54.05,37.94,34.52,45.5,24.439999999999998,52.97,27.95,60.980000000000004,55.04,68.0,53.51,33.44,33.44,63.05,41.989999999999995,59.0,45.5,79.52,38.03,36.5,61.97
5207,19750405,52.97,35.96,35.51,46.94,26.509999999999998,58.01,27.05,56.48,54.5,66.47,56.57,35.06,34.52,63.95,43.519999999999996,59.0,45.5,78.98,40.010000000000005,41.989999999999995,62.51
5208,19750406,54.5,41.989999999999995,41.0,49.01,33.98,62.51,28.94,50.0,49.01,69.98,59.540000000000006,38.03,38.48,58.01,42.980000000000004,51.98,45.5,78.98,44.06,43.519999999999996,67.00999999999999
5209,19750407,40.010000000000005,41.0,40.46,51.53,34.52,58.55,33.98,50.0,53.06,71.06,59.540000000000006,39.02,38.93,51.53,45.05,51.98,48.02,78.98,44.510000000000005,42.53,66.92
5210,19750408,36.5,46.49,38.93,54.5,36.5,64.94,35.51,49.55,50.0,77.0,65.48,41.0,44.510000000000005,54.05,45.5,53.96,47.57,79.43,45.05,52.52,73.04
5211,19750409,38.93,44.96,39.56,56.48,36.05,66.47,34.52,50.45,58.459999999999994,79.52,73.49000000000001,43.519999999999996,41.54,56.48,46.04,56.03,49.55,81.5,47.03,59.0,77.99000000000001
5212,19750410,47.48,43.519999999999996,42.980000000000004,62.959999999999994,37.49,58.01,38.93,52.52,57.56,80.96,68.99000000000001,42.08,41.989999999999995,55.04,52.52,58.01,50.45,77.99000000000001,50.99,48.92,76.55
5213,19750411,45.5,45.5,41.54,54.5,36.95,57.02,34.52,51.98,57.56,82.94,64.04,43.519999999999996,43.43,57.47,52.97,58.01,50.45,79.97,51.44,44.510000000000005,75.56
5214,19750412,43.07,42.53,40.010000000000005,50.54,39.56,54.05,34.52,57.02,56.93,78.98,56.93,43.519999999999996,44.510000000000005,60.53,50.99,58.01,55.04,81.5,47.93,46.49,71.50999999999999
5215,19750413,41.989999999999995,42.53,41.989999999999995,48.47,42.44,54.95,37.49,59.99,59.0,76.00999999999999,56.93,41.54,41.0,62.959999999999994,45.95,60.980000000000004,52.43,78.98,45.5,49.46,69.44
5216,19750414,50.99,42.980000000000004,47.48,53.96,45.05,61.519999999999996,34.97,63.5,58.55,81.5,64.04,44.96,43.43,67.55,45.5,60.53,48.02,81.5,44.96,47.03,76.46
5217,19750415,55.49,45.5,43.519999999999996,56.03,46.49,63.5,42.08,60.53,57.02,84.02,59.99,44.96,42.980000000000004,66.47,45.5,60.440000000000005,46.49,80.42,48.02,50.45,69.44
5218,19750416,57.02,52.07,47.57,51.98,50.54,66.92,44.42,56.93,55.49,75.47,60.980000000000004,52.07,52.07,66.47,46.58,58.01,47.48,78.98,46.49,55.94,68.45
5219,19750417,55.04,54.5,52.07,60.980000000000004,57.56,73.04,46.49,50.99,54.95,72.05,65.03,56.57,56.48,60.53,49.46,54.05,48.56,78.53,49.01,64.04,68.99000000000001
5220,19750418,44.510000000000005,56.48,53.96,68.54,56.48,68.0,57.47,56.03,56.03,77.54,76.46,49.01,57.02,56.57,51.98,58.55,51.44,79.52,50.0,62.059999999999995,73.58
5221,19750419,43.97,67.55,60.980000000000004,69.53,44.510000000000005,59.0,53.51,59.0,55.49,81.05,70.97,59.45,63.5,62.059999999999995,46.49,57.47,53.51,80.96,42.44,52.07,78.53
5222,19750420,54.05,57.47,52.52,59.540000000000006,42.44,61.97,43.97,59.45,58.55,82.04,65.57,54.95,54.5,67.00999999999999,46.04,59.0,55.49,82.04,44.510000000000005,49.01,78.08
5223,19750421,57.02,52.52,44.510000000000005,57.47,41.0,64.49000000000001,39.47,65.48,58.55,78.44,63.95,48.56,50.0,72.5,51.98,61.43,50.99,79.52,47.48,56.03,76.55
5224,19750422,63.05,50.0,47.03,59.45,50.99,69.98,46.49,65.48,58.01,77.45,67.46,43.97,46.04,70.97,49.55,61.43,50.0,80.50999999999999,45.5,62.959999999999994,75.02
5225,19750423,56.48,54.5,51.08,64.58,61.97,75.02,51.44,63.95,56.48,77.54,71.50999999999999,49.46,53.51,68.45,49.46,60.53,53.96,80.50999999999999,44.96,66.02,75.47
5226,19750424,57.47,65.93,53.51,69.53,50.0,79.07,51.98,63.95,58.01,77.54,77.45,53.51,60.980000000000004,68.99000000000001,48.47,61.43,52.43,78.53,46.58,65.48,77.0
5227,19750425,62.959999999999994,63.05,51.98,70.07,46.04,77.99000000000001,41.54,57.02,59.0,77.99000000000001,78.44,59.0,61.519999999999996,70.43,48.47,61.519999999999996,49.01,80.42,47.48,59.99,77.45
5228,19750426,60.980000000000004,57.47,45.05,68.99000000000001,47.48,79.52,44.06,53.96,57.56,76.46,76.00999999999999,57.47,54.05,63.5,49.01,60.440000000000005,50.99,80.42,47.57,58.459999999999994,78.53
5229,19750427,47.03,50.45,43.519999999999996,64.49000000000001,47.03,78.44,42.53,56.57,57.02,78.98,76.00999999999999,51.53,50.45,59.45,46.94,59.45,54.5,78.98,44.96,69.98,78.98
5230,19750428,49.01,54.95,43.97,75.02,49.46,71.96,42.44,60.980000000000004,57.47,77.45,77.0,55.94,50.99,63.5,44.96,59.99,54.95,77.99000000000001,45.05,68.99000000000001,78.53
5231,19750429,49.01,52.43,42.980000000000004,71.50999999999999,57.47,75.47,51.44,57.02,59.0,78.44,79.43,48.02,52.97,68.0,50.99,63.05,55.04,77.54,49.01,66.02,78.98
5232,19750430,46.49,56.03,53.42,63.5,59.99,67.46,57.56,59.99,60.980000000000004,80.42,71.96,46.94,57.47,66.47,54.95,60.980000000000004,53.51,79.52,53.96,64.49000000000001,80.50999999999999
5233,19750501,59.45,51.53,50.54,60.980000000000004,53.51,66.56,55.49,68.0,59.0,79.97,69.98,50.0,49.01,70.52,57.02,62.42,51.98,78.98,54.5,55.04,82.49000000000001
5234,19750502,56.48,59.540000000000006,49.01,68.0,59.45,69.98,54.5,67.55,57.56,76.46,71.50999999999999,50.99,56.48,69.53,49.01,62.51,51.53,78.44,46.49,56.03,78.98
5235,19750503,57.56,59.0,55.49,61.43,55.49,69.98,57.02,72.95,59.99,78.98,74.48,55.49,59.0,72.95,48.56,60.980000000000004,51.53,77.99000000000001,47.03,61.97,79.43
5236,19750504,60.08,58.01,47.03,68.99000000000001,54.5,66.02,52.97,62.51,59.0,80.50999999999999,74.03,50.54,53.96,73.49000000000001,47.57,59.45,50.0,78.44,48.02,60.440000000000005,81.05
5237,19750505,54.5,53.51,48.02,62.959999999999994,59.0,69.08,54.05,57.47,57.47,78.53,78.44,52.43,57.47,64.49000000000001,50.45,60.440000000000005,51.98,82.49000000000001,50.0,66.02,79.52
5238,19750506,44.96,57.56,56.03,67.46,47.48,77.54,52.07,58.459999999999994,57.47,82.04,79.97,55.49,58.01,60.980000000000004,53.06,59.0,53.51,82.49000000000001,50.54,68.54,79.43
5239,19750507,49.01,60.53,52.97,67.00999999999999,52.97,72.95,53.51,61.97,59.0,80.50999999999999,79.97,59.540000000000006,59.99,65.03,55.94,60.980000000000004,53.96,80.96,51.53,68.0,83.48
5240,19750508,54.05,60.980000000000004,59.99,66.47,56.48,74.03,56.48,68.45,59.99,81.5,71.96,55.49,61.43,69.53,59.0,61.97,53.51,80.96,56.03,67.46,83.03
5241,19750509,58.01,60.53,51.44,61.43,58.55,73.58,59.99,71.96,60.53,80.96,75.56,57.02,64.04,74.48,65.48,62.51,53.06,80.50999999999999,64.49000000000001,66.92,80.96
5242,19750510,65.48,64.04,59.45,65.48,59.99,74.48,58.01,75.02,58.01,77.45,76.00999999999999,56.57,66.56,81.05,59.45,60.980000000000004,57.47,80.06,59.0,65.48,77.99000000000001
5243,19750511,64.49000000000001,61.97,61.519999999999996,65.03,61.43,68.99000000000001,60.440000000000005,78.53,61.97,76.46,74.48,56.57,63.5,79.52,55.49,62.959999999999994,56.48,81.5,53.51,65.48,79.07
5244,19750512,64.94,65.03,67.55,67.00999999999999,51.08,70.97,53.96,77.99000000000001,64.04,78.53,75.92,59.0,66.56,82.04,58.01,59.99,65.48,82.49000000000001,53.06,59.540000000000006,78.53
5245,19750513,63.5,66.92,64.49000000000001,71.06,55.04,73.49000000000001,57.56,77.54,63.95,81.05,72.95,63.5,67.46,81.5,64.49000000000001,62.42,61.97,81.5,59.45,59.99,78.53
5246,19750514,66.47,67.55,55.49,66.02,62.959999999999994,66.47,58.01,78.08,61.97,81.05,74.03,68.0,68.0,83.03,59.99,62.959999999999994,55.04,80.96,56.93,63.5,80.96
5247,19750515,68.99000000000001,66.02,61.97,69.98,54.5,70.52,60.53,82.04,60.980000000000004,79.52,73.49000000000001,60.980000000000004,68.99000000000001,84.02,58.459999999999994,61.97,54.95,81.05,53.96,61.97,82.49000000000001
5248,19750516,67.55,69.08,65.48,73.94,53.06,68.54,55.94,78.53,60.980000000000004,76.46,71.50999999999999,68.0,68.54,84.02,59.0,60.53,53.96,81.05,56.03,60.53,82.04
5249,19750517,64.58,65.03,62.51,69.98,58.459999999999994,68.45,60.980000000000004,76.00999999999999,63.5,78.44,71.50999999999999,65.93,65.93,78.53,57.02,64.49000000000001,60.980000000000004,80.96,55.49,65.57,83.48
5250,19750518,62.059999999999995,64.94,63.95,71.06,68.0,76.00999999999999,67.46,76.55,61.97,81.5,71.50999999999999,64.49000000000001,63.5,78.53,57.47,65.48,59.0,79.97,51.53,69.98,79.97
5251,19750519,64.04,70.97,65.93,70.07,78.53,80.50999999999999,71.50999999999999,77.99000000000001,59.99,78.98,74.03,63.5,68.45,78.98,49.46,60.440000000000005,56.03,79.97,46.94,77.99000000000001,80.50999999999999
5252,19750520,65.48,71.96,75.47,74.48,77.0,71.96,74.48,57.56,59.540000000000006,78.53,74.48,70.97,74.03,78.53,53.06,59.0,56.03,80.96,53.51,77.99000000000001,79.97
5253,19750521,66.02,76.00999999999999,72.05,76.00999999999999,72.5,78.53,75.56,55.58,60.53,80.50999999999999,78.08,73.49000000000001,74.48,65.93,54.05,59.99,59.99,81.5,52.52,76.00999999999999,82.49000000000001
5254,19750522,54.5,77.54,54.5,76.46,72.5,82.04,69.98,61.519999999999996,59.99,78.53,75.02,66.02,76.00999999999999,68.45,58.01,60.980000000000004,56.48,83.03,52.97,77.54,82.49000000000001
5255,19750523,54.5,75.47,70.52,77.54,72.5,70.97,71.50999999999999,70.43,60.980000000000004,78.98,77.0,65.48,75.47,75.02,54.05,62.959999999999994,59.0,80.96,50.99,79.52,82.04
5256,19750524,60.08,76.00999999999999,69.98,77.54,73.49000000000001,69.98,72.5,77.0,60.980000000000004,79.52,77.99000000000001,71.50999999999999,78.53,77.99000000000001,51.53,63.5,63.95,81.05,49.01,75.47,83.48
5257,19750525,64.94,64.04,54.95,78.98,72.5,73.58,76.00999999999999,77.99000000000001,63.05,78.44,79.52,57.47,65.03,81.5,55.94,62.959999999999994,67.55,79.97,53.51,72.05,84.47
5258,19750526,72.5,66.47,61.43,74.48,69.53,80.50999999999999,71.50999999999999,80.50999999999999,64.04,77.99000000000001,77.54,59.99,65.03,83.48,59.0,63.5,60.980000000000004,81.5,52.97,73.49000000000001,85.55
5259,19750527,69.44,74.03,62.059999999999995,74.03,63.5,78.98,68.0,83.03,60.440000000000005,79.43,80.42,74.48,74.93,84.02,60.980000000000004,60.980000000000004,63.5,83.03,58.01,67.00999999999999,82.49000000000001
5260,19750528,59.0,69.98,67.55,74.03,63.5,74.03,63.5,75.56,64.49000000000001,78.53,76.46,72.95,72.5,83.03,64.04,64.58,71.50999999999999,81.5,59.99,68.45,80.50999999999999
5261,19750529,57.02,69.98,72.5,75.47,64.94,72.5,68.0,78.44,64.49000000000001,79.43,74.03,67.46,72.95,80.50999999999999,67.46,64.58,74.48,81.5,63.5,71.96,82.49000000000001
5262,19750530,56.93,73.49000000000001,70.97,76.00999999999999,65.93,66.02,71.50999999999999,77.99000000000001,63.95,79.97,71.42,67.00999999999999,70.52,80.50999999999999,68.0,65.03,63.5,81.05,65.03,71.96,83.48
5263,19750531,62.959999999999994,77.54,73.49000000000001,76.00999999999999,60.53,67.00999999999999,64.04,83.03,63.05,82.04,75.02,68.99000000000001,76.00999999999999,85.55,69.98,65.03,59.99,82.49000000000001,64.94,60.980000000000004,84.47
5264,19750601,72.05,72.05,72.95,74.48,59.45,69.98,63.5,87.44,63.05,83.48,74.93,70.52,72.5,87.98,73.49000000000001,64.58,60.08,82.49000000000001,72.5,63.5,85.55
5265,19750602,72.5,68.54,72.5,72.05,58.55,74.03,57.47,87.53,63.5,82.58,77.0,73.04,68.99000000000001,89.51,65.48,64.58,56.03,81.05,59.99,64.49000000000001,83.93
5266,19750603,73.04,70.07,62.959999999999994,73.49000000000001,65.48,77.45,57.47,84.47,62.959999999999994,80.50999999999999,77.99000000000001,68.0,71.06,85.55,58.55,63.5,63.05,81.5,56.03,71.50999999999999,82.49000000000001
5267,19750604,74.48,69.44,59.99,73.04,71.06,80.96,60.53,82.04,63.95,80.06,77.99000000000001,68.99000000000001,67.46,84.47,68.0,64.58,67.46,80.96,59.540000000000006,78.53,80.50999999999999
5268,19750605,71.50999999999999,70.52,58.01,76.00999999999999,71.06,84.02,70.07,86.0,60.980000000000004,79.97,83.03,65.03,65.57,84.47,66.02,66.02,62.51,83.93,61.519999999999996,77.0,81.05
5269,19750606,73.04,72.5,54.5,75.47,65.48,85.01,64.49000000000001,87.98,63.5,81.95,82.49000000000001,63.95,72.05,85.46000000000001,60.440000000000005,64.49000000000001,61.519999999999996,83.48,57.47,77.0,82.04
5270,19750607,72.05,65.48,63.5,77.99000000000001,58.55,81.5,58.01,86.99,64.04,81.95,81.05,67.46,67.55,91.03999999999999,56.48,66.02,57.47,84.91999999999999,56.48,70.52,82.49000000000001
5271,19750608,70.07,63.5,54.05,70.43,56.93,79.52,55.49,85.01,64.49000000000001,82.94,77.54,61.97,62.51,87.53,60.440000000000005,64.58,66.02,86.53999999999999,56.03,66.02,78.44
5272,19750609,70.43,63.5,52.97,70.97,60.440000000000005,79.07,59.540000000000006,82.04,63.5,83.03,83.57,61.97,64.04,87.44,66.02,65.03,65.03,82.49000000000001,65.03,64.49000000000001,83.48
5273,19750610,62.959999999999994,67.46,64.49000000000001,67.46,67.46,77.0,63.95,80.06,63.5,81.5,80.50999999999999,62.51,64.04,87.53,70.97,65.48,64.04,83.57,68.0,65.93,85.01
5274,19750611,60.53,66.02,69.98,68.45,71.96,72.05,64.49000000000001,80.50999999999999,64.58,83.57,77.0,65.93,67.55,87.44,69.98,66.56,61.519999999999996,83.03,67.46,68.54,84.47
5275,19750612,68.45,67.46,61.43,75.47,68.54,72.95,69.53,85.01,64.49000000000001,82.49000000000001,78.98,60.440000000000005,65.03,88.97,68.45,65.03,59.45,85.01,68.0,71.50999999999999,83.48
5276,19750613,75.56,74.48,62.959999999999994,74.93,70.43,79.43,69.53,87.98,65.03,83.48,79.52,67.46,74.93,91.94,66.56,66.02,61.519999999999996,83.03,67.00999999999999,75.02,83.03
5277,19750614,75.02,73.49000000000001,63.5,76.00999999999999,68.99000000000001,84.56,71.50999999999999,90.95,62.959999999999994,82.94,79.52,67.00999999999999,75.56,91.03999999999999,70.97,66.02,63.5,81.95,64.94,80.42,83.03
5278,19750615,76.00999999999999,76.00999999999999,60.53,76.00999999999999,63.5,80.50999999999999,67.55,92.03,65.03,82.94,76.55,65.03,73.04,89.51,62.059999999999995,65.48,62.059999999999995,81.5,57.47,67.46,84.02
5279,19750616,74.57,75.02,68.0,74.93,66.47,86.0,65.93,93.02,64.04,83.03,77.99000000000001,66.47,74.48,92.03,55.49,62.51,57.02,81.5,56.03,70.52,84.02
5280,19750617,76.46,75.47,72.5,75.47,73.58,86.53999999999999,72.95,85.55,65.03,81.05,81.5,69.98,77.0,87.98,54.95,62.959999999999994,57.47,82.04,55.94,76.00999999999999,83.03
5281,19750618,73.49000000000001,79.52,76.00999999999999,79.52,76.46,86.99,76.00999999999999,76.55,63.5,82.04,82.49000000000001,70.97,79.07,84.47,56.03,60.980000000000004,57.02,81.5,58.459999999999994,83.48,84.02
5282,19750619,68.99000000000001,81.5,80.96,77.99000000000001,76.55,86.53999999999999,79.52,72.5,64.49000000000001,83.03,82.04,80.06,81.5,81.5,61.97,64.58,54.5,79.43,61.519999999999996,80.96,82.49000000000001
5283,19750620,72.5,81.95,69.98,76.55,77.0,85.46000000000001,76.00999999999999,74.03,62.51,78.98,82.49000000000001,75.47,77.45,79.43,60.53,65.03,59.540000000000006,81.95,61.519999999999996,81.95,80.50999999999999
5284,19750621,70.52,72.95,70.52,76.46,77.99000000000001,83.48,74.48,78.98,62.959999999999994,79.97,80.06,68.0,72.05,79.97,59.0,65.03,56.03,84.02,55.94,79.52,80.96
5285,19750622,69.53,72.5,76.00999999999999,74.03,79.97,79.43,78.44,82.49000000000001,65.57,77.99000000000001,79.52,69.98,72.05,83.03,57.02,65.03,57.47,85.55,56.93,77.99000000000001,82.49000000000001
5286,19750623,73.49000000000001,77.54,80.96,73.49000000000001,77.0,85.01,80.06,84.02,66.47,78.53,76.46,72.05,76.00999999999999,84.91999999999999,59.99,63.5,56.03,83.03,62.059999999999995,76.55,81.5
5287,19750624,78.44,82.04,83.93,71.50999999999999,76.00999999999999,81.5,75.02,83.48,64.49000000000001,80.50999999999999,78.98,78.98,80.06,85.01,55.49,64.49000000000001,56.57,84.02,57.56,79.97,81.5
5288,19750625,79.07,81.5,73.04,78.53,73.94,78.98,70.52,74.48,63.95,80.50999999999999,77.99000000000001,75.02,79.97,82.49000000000001,57.47,65.48,57.47,82.49000000000001,57.56,78.53,81.5
5289,19750626,72.5,72.5,67.55,77.0,74.57,82.94,70.52,78.53,68.0,79.97,78.53,68.99000000000001,68.99000000000001,84.47,53.96,67.46,58.459999999999994,83.03,57.02,77.45,80.96
5290,19750627,77.54,70.52,65.03,76.46,77.54,82.04,73.49000000000001,87.44,68.0,80.50999999999999,79.52,68.45,69.44,87.08000000000001,54.95,66.02,59.540000000000006,82.49000000000001,58.01,80.50999999999999,82.49000000000001
5291,19750628,77.54,75.56,72.05,78.53,77.99000000000001,79.97,73.49000000000001,86.0,67.00999999999999,81.5,79.52,71.96,76.00999999999999,88.07,58.01,65.57,60.53,83.03,56.48,81.5,82.94
5292,19750629,77.54,74.57,69.53,77.0,76.46,80.96,76.55,85.46000000000001,65.48,82.04,78.53,73.04,75.02,87.98,60.53,67.00999999999999,59.0,83.03,60.53,82.04,84.02
5293,19750630,80.50999999999999,75.47,63.95,78.53,74.93,82.49000000000001,73.94,85.01,66.56,81.5,78.98,70.97,73.94,87.98,66.02,67.00999999999999,57.02,83.48,66.56,78.53,82.94
5294,19750701,79.52,69.53,65.48,74.93,73.49000000000001,82.49000000000001,73.04,84.56,67.00999999999999,77.99000000000001,77.99000000000001,71.50999999999999,69.98,90.95,59.45,67.00999999999999,57.56,84.56,63.05,78.98,83.48
5295,19750702,78.53,72.95,68.0,75.02,77.0,82.04,75.47,85.01,65.48,76.46,78.98,76.55,73.49000000000001,91.58000000000001,61.97,68.0,57.47,85.01,62.51,77.99000000000001,81.05
5296,19750703,76.55,78.98,78.53,77.99000000000001,80.96,78.98,78.53,82.49000000000001,65.48,79.52,80.06,79.52,78.44,94.46000000000001,63.05,65.48,58.01,84.56,64.49000000000001,79.52,81.05
5297,19750704,77.99000000000001,72.95,76.55,75.92,73.94,78.98,75.56,80.96,65.48,79.97,79.97,77.54,73.94,92.48,72.5,66.02,60.980000000000004,86.0,74.57,82.49000000000001,81.5
5298,19750705,77.99000000000001,75.47,77.99000000000001,73.49000000000001,73.94,81.95,71.96,86.45,68.0,80.50999999999999,83.48,74.48,77.0,95.53999999999999,72.95,68.99000000000001,62.959999999999994,85.01,75.47,78.98,84.47
5299,19750706,76.00999999999999,75.02,72.5,75.47,75.47,85.01,74.93,92.03,67.55,81.5,82.04,73.49000000000001,73.49000000000001,98.96000000000001,68.99000000000001,70.52,62.959999999999994,83.57,70.52,78.53,81.05
5300,19750707,77.54,72.5,69.98,76.46,77.54,86.45,74.93,95.0,67.55,82.49000000000001,82.49000000000001,73.04,75.92,95.45,74.03,68.99000000000001,59.0,81.95,71.50999999999999,78.53,84.56
5301,19750708,75.47,75.92,73.49000000000001,79.07,77.54,89.06,76.00999999999999,92.93,68.45,81.5,82.49000000000001,71.42,76.00999999999999,92.48,69.44,68.0,59.0,80.96,69.53,79.52,86.99
5302,19750709,81.05,79.52,77.45,77.0,73.49000000000001,84.47,70.07,90.5,72.05,82.04,79.52,73.04,77.54,95.0,71.96,72.95,57.47,82.49000000000001,69.98,77.0,87.44
5303,19750710,77.0,76.00999999999999,73.49000000000001,76.46,68.0,78.98,67.00999999999999,93.02,73.49000000000001,80.50999999999999,79.97,74.48,77.0,100.49,70.43,73.49000000000001,57.02,84.02,67.46,74.93,87.98
5304,19750711,70.97,73.49000000000001,76.46,75.56,65.93,81.95,61.97,95.99,72.95,83.48,75.02,73.58,73.04,100.49,70.52,75.02,57.02,84.02,64.94,68.54,83.48
